ID,Year,Month,Region,Exp Vol YTD (0000 parcels),Exp Revenue YTD (RMB '0000),Exp Vol (0000 parcels),Exp Revenue (RMB '0000)
2013/08,2013,8,Liaoning,6831.8,139232,918,18721.8
2013/08,2013,8,Ningxia,585.3,16319.2,82.9,1657.6
2013/08,2013,8,Qinghai,251.9,7059.2,37.4,968.5
2013/08,2013,8,Shaanxi,5728.8,83061.4,775.1,11513.9
2013/08,2013,8,Shandong,19079.4,342446.8,2557.7,43212.6
2013/08,2013,8,Shanghai,56483.4,1549834,7931.9,201542
2013/08,2013,8,Shanxi,5676,41262.3,624.7,5548.6
2013/08,2013,8,Sichuan,13228.2,182148.5,1916.4,23362.5
2013/08,2013,8,Tianjin,5203.3,109716.3,706.7,14551.5
2013/08,2013,8,Tibet,228.2,8664.2,35.2,1289.1
2013/08,2013,8,Xinjiang,3202.9,46784.3,460.4,6704
2013/08,2013,8,Yunnan,4261.2,66653.8,630,8605.9
2013/08,2013,8,Zhejiang,76854,1030147.4,10785.5,139970.7
2013/09,2013,9,Anhui,9160.7,133275.3,1223.8,17982.5
2013/09,2013,9,Beijing,58531.2,649717.8,7210.6,80094.6
2013/09,2013,9,Chongqing Province,7163.6,93708.3,1007.1,11566.7
2013/09,2013,9,Fujian,29462,425752.1,4000.4,53411.3
2013/09,2013,9,Gansu,1235.2,28990.8,169.8,4237.4
2013/09,2013,9,Guangdong,142428.3,2347325,20289.3,313879.5
2013/09,2013,9,Guangxi,4764,79825,593.7,10087.6
2013/09,2013,9,Guizhou,2102,41389.8,252.5,6367.8
2013/09,2013,9,Hainan,1573.7,20002.4,219.2,2594.4
2013/09,2013,9,Hebei,14064,198193.8,1834.6,25351.6
2013/09,2013,9,Heilongjiang,3769.1,71449,442,11541.6
2013/09,2013,9,Henan,12959.7,183777.4,1749.6,23435.9
2013/09,2013,9,Hubei,15097.9,198351.1,1833.6,24469.9
2013/09,2013,9,Hunan,10393.3,135559.7,1450.1,17988.7
2013/09,2013,9,Inner Mongolia,2004.4,46635.2,245.9,5405.5
2013/09,2013,9,Jiangsu,65071.2,980112.9,8949.3,133143.4
2013/09,2013,9,Jiangxi,6293.4,87509.5,882.9,11760.6
2013/09,2013,9,Jilin Province,3148.8,62123.8,397,8906
2013/09,2013,9,Liaoning,7826.7,160138.1,994.9,20906.1
2013/09,2013,9,Ningxia,670,18241.2,84.7,1922
2013/09,2013,9,Qinghai,290.7,8492.8,38.8,1433.6
2013/09,2013,9,Shaanxi,6587,95301,858.2,12239.6
2013/09,2013,9,Shandong,21800.6,390272.3,2721.2,47825.5
2013/09,2013,9,Shanghai,64969.3,1780363.4,8485.9,230529.4
2013/09,2013,9,Shanxi,6381.8,47916.8,705.8,6654.5
2013/09,2013,9,Sichuan,15514.9,210371.6,2286.7,28223.1
2013/09,2013,9,Tianjin,5956.6,125380.6,753.3,15664.3
2013/09,2013,9,Tibet,265,10209.9,36.8,1545.7
2013/09,2013,9,Xinjiang,3643.4,56905.6,440.5,10121.3
2013/09,2013,9,Yunnan,4905.4,77650.8,644.2,10997
2013/09,2013,9,Zhejiang,89689,1191894,12835,161746.6
2013/10,2013,10,Anhui,10505.4,151185.6,1344.7,17910.3
2013/10,2013,10,Beijing,65312.8,728787.8,6781.6,79070
2013/10,2013,10,Chongqing Province,8185.1,106507,1021.5,12798.7
2013/10,2013,10,Fujian,33639.6,479050,4177.6,53297.9
2013/10,2013,10,Gansu,1398.7,32762.4,163.5,3771.6
2013/10,2013,10,Guangdong,162481.1,2650798.7,20052.8,303473.7
2013/10,2013,10,Guangxi,5349.8,89136.2,585.8,9311.2
2013/10,2013,10,Guizhou,2350.5,48122.8,248.5,6733
2013/10,2013,10,Hainan,1787.1,22259.7,213.4,2257.3
2013/10,2013,10,Hebei,16031,225176.4,1967,26982.6
2013/10,2013,10,Heilongjiang,4218.4,80349.8,449.3,8900.8
2013/10,2013,10,Henan,14826.6,207673.6,1866.9,23896.2
2013/10,2013,10,Hubei,16967.3,223064.2,1869.4,24713.1
2013/10,2013,10,Hunan,11740.7,152645.2,1347.4,17085.5
2013/10,2013,10,Inner Mongolia,2239.2,51947.2,234.8,5312
2013/10,2013,10,Jiangsu,74441.1,1110905.3,9369.9,130792.4
2013/10,2013,10,Jiangxi,7267.7,99673.6,974.3,12164.1
2013/10,2013,10,Jilin Province,3545.8,69896.8,397,7773
2013/10,2013,10,Liaoning,8809.9,180331.9,983.2,20193.8
2013/10,2013,10,Ningxia,757.7,20079,87.7,1837.8
2013/10,2013,10,Qinghai,329,9578.5,38.3,1085.7
2013/10,2013,10,Shaanxi,7419.5,107287.3,832.5,11986.3
2013/10,2013,10,Shandong,24636.6,436626.4,2836,46354.1
2013/10,2013,10,Shanghai,73495.5,2016916.7,8526.2,236553.3
2013/10,2013,10,Shanxi,7113.5,54286.7,731.7,6369.9
2013/10,2013,10,Sichuan,17669.8,236748.1,2154.9,26376.5
2013/10,2013,10,Tianjin,6742.9,140619,786.3,15238.4
2013/10,2013,10,Tibet,300,11717.7,35,1507.8
2013/10,2013,10,Xinjiang,4079.7,65393.5,436.3,8487.9
2013/10,2013,10,Yunnan,5469.8,86862.8,564.4,9212
2013/10,2013,10,Zhejiang,103914.6,1360711.4,14225.6,168817.4
2013/11,2013,11,Anhui,12145,173097.5,1639.6,21911.9
2013/11,2013,11,Beijing,73540.2,844485.9,8227.4,115698.1
2013/11,2013,11,Chongqing Province,9392,120202.6,1206.9,13695.6
2013/11,2013,11,Fujian,39187.8,548050,5548.2,69000
2013/11,2013,11,Gansu,1594.2,36674.6,195.5,3912.2
2013/11,2013,11,Guangdong,187141.4,3008069.3,24660.3,357270.6
2013/11,2013,11,Guangxi,6018.8,99891.7,669,10755.5
2013/11,2013,11,Guizhou,2639.8,54224.4,289.3,6101.6
2013/11,2013,11,Hainan,2001.3,24919,214.2,2659.3
2013/11,2013,11,Hebei,18410.7,257445.1,2379.7,32268.7
2013/11,2013,11,Heilongjiang,4811.1,89878,592.7,9528.2
2013/11,2013,11,Henan,17151.6,236478.6,2325,28805
2013/11,2013,11,Hubei,19558.2,254763.1,2590.9,31698.9
2013/11,2013,11,Hunan,13678.6,174898.3,1937.9,22253.1
2013/11,2013,11,Inner Mongolia,2521,57835.3,281.8,5888.1
2013/11,2013,11,Jiangsu,86578.5,1272994.5,12137.4,162089.2
2013/11,2013,11,Jiangxi,8530.7,115161.1,1263,15487.5
2013/11,2013,11,Jilin Province,4017.5,78396.5,471.7,8499.7
2013/11,2013,11,Liaoning,10166,204076,1356.1,23744.1
2013/11,2013,11,Ningxia,864.2,22121.6,106.5,2042.6
2013/11,2013,11,Qinghai,372.2,10705.6,43.2,1127.1
2013/11,2013,11,Shaanxi,8497.2,121383.9,1077.7,14096.6
2013/11,2013,11,Shandong,28046.5,490860.7,3409.9,54234.3
2013/11,2013,11,Shanghai,84406.6,2305164.8,10911.1,288248.1
2013/11,2013,11,Shanxi,8018.6,61545.9,905.1,7259.2
2013/11,2013,11,Sichuan,20411,268782.9,2741.2,32034.8
2013/11,2013,11,Tianjin,7747.6,159298.5,1004.7,18679.5
2013/11,2013,11,Tibet,337.7,13370.6,37.7,1652.9
2013/11,2013,11,Xinjiang,4554.7,76689.1,475,11295.6
2013/11,2013,11,Yunnan,6093.1,96790.2,623.3,9927.4
2013/11,2013,11,Zhejiang,123295.9,1582582.7,19381.3,221871.3
2013/12,2013,12,Anhui,13755.5,195051.8,1610.5,21954.3
2013/12,2013,12,Beijing,81818.2,937978.8,8278,93492.9
2013/12,2013,12,Chongqing Province,10614.8,136957.5,1222.8,16754.9
2013/12,2013,12,Fujian,44535.8,615612.7,5348,67562.7
2013/12,2013,12,Gansu,1788.5,40780.6,194.3,4106
2013/12,2013,12,Guangdong,210670.3,3367805.4,23528.9,359736.1
2013/12,2013,12,Guangxi,6745.1,112047.4,726.3,12155.7
2013/12,2013,12,Guizhou,2931.2,60342.1,291.4,6117.7
2013/12,2013,12,Hainan,2226.9,28075.7,225.6,3156.7
2013/12,2013,12,Hebei,20755.7,288768.9,2345,31323.8
2013/12,2013,12,Heilongjiang,5393.9,100134,582.8,10256
2013/12,2013,12,Henan,19443.9,265020.9,2292.3,28542.3
2013/12,2013,12,Hubei,21991,285487.2,2432.8,30724.1
2013/12,2013,12,Hunan,15446.7,195896.5,1768.1,20998.2
2013/12,2013,12,Inner Mongolia,2839,64417,318,6581.7
2013/12,2013,12,Jiangsu,98415.5,1429899.2,11837,156904.7
2013/12,2013,12,Jiangxi,9751.5,129791,1220.8,14629.9
2013/12,2013,12,Jilin Province,4526.7,87529.9,509.2,9133.4
2013/12,2013,12,Liaoning,11411.1,227256.9,1245.1,23180.9
2013/12,2013,12,Ningxia,972.9,24309.7,108.7,2188.1
2013/12,2013,12,Qinghai,417.5,11903.5,45.3,1197.9
2013/12,2013,12,Shaanxi,9552.2,133661,1055,12277.1
2013/12,2013,12,Shandong,31375.8,545011.8,3329.3,54151.1
2013/12,2013,12,Shanghai,95012.4,2575921.3,10605.8,270756.5
2013/12,2013,12,Shanxi,8869,68725.6,850.4,7179.7
2013/12,2013,12,Sichuan,24400.9,304253.8,3989.9,35470.9
2013/12,2013,12,Tianjin,8719,177653.7,971.4,18355.2
2013/12,2013,12,Tibet,378.8,14847.2,41.1,1476.6
2013/12,2013,12,Xinjiang,5092.1,88551.1,537.4,11862
2013/12,2013,12,Yunnan,6870.3,105318.7,777.2,8528.5
2013/12,2013,12,Zhejiang,141952.8,1797804.2,18656.9,215221.5
2014/01,2014,1,Anhui,1585.5,24883.8,1585.5,24883.8
2014/01,2014,1,Beijing,8426.3,113203.2,8426.3,113203.2
2014/01,2014,1,Chongqing Province,929.3,14654.4,929.3,14654.4
2014/01,2014,1,Fujian,4168.7,61499.8,4168.7,61499.8
2014/01,2014,1,Gansu,172.9,3842.7,172.9,3842.7
2014/01,2014,1,Guangdong,18623.6,305519.8,18623.6,305519.8
2014/01,2014,1,Guangxi,558.9,10913.3,558.9,10913.3
2014/01,2014,1,Guizhou,329.8,7135.7,329.8,7135.7
2014/01,2014,1,Hainan,281.7,3402.1,281.7,3402.1
2014/01,2014,1,Hebei,2037.3,29828.6,2037.3,29828.6
2014/01,2014,1,Heilongjiang,524.7,9496,524.7,9496
2014/01,2014,1,Henan,1915.5,27611.5,1915.5,27611.5
2014/01,2014,1,Hubei,1712.5,24705.4,1712.5,24705.4
2014/01,2014,1,Hunan,1969.6,20443.3,1969.6,20443.3
2014/01,2014,1,Inner Mongolia,327,8696.1,327,8696.1
2014/01,2014,1,Jiangsu,10524,153863.2,10524,153863.2
2014/01,2014,1,Jiangxi,1031.7,14306.1,1031.7,14306.1
2014/01,2014,1,Jilin Province,428.8,9328.6,428.8,9328.6
2014/01,2014,1,Liaoning,1091.5,22907.6,1091.5,22907.6
2014/01,2014,1,Ningxia,98.9,2506.5,98.9,2506.5
2014/01,2014,1,Qinghai,45.8,1283,45.8,1283
2014/01,2014,1,Shaanxi,877.3,12452.8,877.3,12452.8
2014/01,2014,1,Shandong,2867.5,51327.8,2867.5,51327.8
2014/01,2014,1,Shanghai,9089.4,269111.5,9089.4,269111.5
2014/01,2014,1,Shanxi,734.7,8423.2,734.7,8423.2
2014/01,2014,1,Sichuan,2442.2,28933.6,2442.2,28933.6
2014/01,2014,1,Tianjin,805.2,17648.5,805.2,17648.5
2014/01,2014,1,Tibet,37.2,1258.9,37.2,1258.9
2014/01,2014,1,Xinjiang,420.7,9287.7,420.7,9287.7
2014/01,2014,1,Yunnan,647.6,11173.9,647.6,11173.9
2014/01,2014,1,Zhejiang,14244.4,182786.7,14244.4,182786.7
2014/02,2014,2,Anhui,2695.3,39923.1,1109.8,15039.3
2014/02,2014,2,Beijing,15425,196751.3,6998.7,83548.1
2014/02,2014,2,Chongqing Province,1659.6,26754.4,730.3,12100
2014/02,2014,2,Fujian,7192.2,103854.5,3023.5,42354.7
2014/02,2014,2,Gansu,294.6,6421,121.7,2578.3
2014/02,2014,2,Guangdong,33849,538200.8,15225.4,232681
2014/02,2014,2,Guangxi,1027.3,19367.2,468.4,8453.9
2014/02,2014,2,Guizhou,577.4,12684.9,247.6,5549.2
2014/02,2014,2,Hainan,468.2,5650.4,186.5,2248.3
2014/02,2014,2,Hebei,3698.6,52337.2,1661.3,22508.6
2014/02,2014,2,Heilongjiang,932.9,15976.7,408.2,6480.7
2014/02,2014,2,Henan,3471.4,50455.5,1555.9,22844
2014/02,2014,2,Hubei,3355.3,45385.3,1642.8,20679.9
2014/02,2014,2,Hunan,3126.5,35332.7,1156.9,14889.4
2014/02,2014,2,Inner Mongolia,539.5,13951.7,212.5,5255.6
2014/02,2014,2,Jiangsu,17898.7,265244.4,7374.7,111381.2
2014/02,2014,2,Jiangxi,2137.4,25913.2,1105.7,11607.1
2014/02,2014,2,Jilin Province,757.3,15990.2,328.5,6661.6
2014/02,2014,2,Liaoning,1976.3,39836.8,884.8,16929.2
2014/02,2014,2,Ningxia,167.6,3862.2,68.7,1355.7
2014/02,2014,2,Qinghai,72.9,1969,27.1,686
2014/02,2014,2,Shaanxi,1632.1,22422.8,754.8,9970
2014/02,2014,2,Shandong,5251.3,89551.2,2383.8,38223.4
2014/02,2014,2,Shanghai,16810.6,509164.5,7721.2,240053
2014/02,2014,2,Shanxi,971.7,13800.8,237,5377.6
2014/02,2014,2,Sichuan,4425.4,53622.2,1983.2,24688.6
2014/02,2014,2,Tianjin,1508.5,33097.4,703.3,15448.9
2014/02,2014,2,Tibet,71.3,2117,34.1,858.1
2014/02,2014,2,Xinjiang,758.9,14564.5,338.2,5276.8
2014/02,2014,2,Yunnan,1133.3,19050.5,485.7,7876.6
2014/02,2014,2,Zhejiang,23950,299313,9705.6,116526.3
2014/03,2014,3,Anhui,4395.2,61723,1699.9,21799.9
2014/03,2014,3,Beijing,22695.5,306651.5,7270.5,109900.2
2014/03,2014,3,Chongqing Province,2701.8,43189.5,1042.2,16435.1
2014/03,2014,3,Fujian,12506.8,170756.1,5314.6,66901.6
2014/03,2014,3,Gansu,491.4,10374.4,196.8,3953.4
2014/03,2014,3,Guangdong,57524.8,891080.2,23675.8,352879.4
2014/03,2014,3,Guangxi,1720.4,30941.5,693.1,11574.3
2014/03,2014,3,Guizhou,931,20083.6,353.6,7398.7
2014/03,2014,3,Hainan,648.4,9193.6,180.2,3543.2
2014/03,2014,3,Hebei,5989.2,83672.5,2290.6,31335.3
2014/03,2014,3,Heilongjiang,1511.9,25901.4,579,9924.7
2014/03,2014,3,Henan,5874.4,83299.8,2403,32844.3
2014/03,2014,3,Hubei,6126.3,84194.3,2771,38809
2014/03,2014,3,Hunan,4906.9,56758.7,1780.4,21426
2014/03,2014,3,Inner Mongolia,883,24905.7,343.5,10954
2014/03,2014,3,Jiangsu,28379.9,417343.8,10481.2,152099.4
2014/03,2014,3,Jiangxi,3343.6,40006.5,1206.2,14093.3
2014/03,2014,3,Jilin Province,1233.3,27447.2,476,11457
2014/03,2014,3,Liaoning,3242.5,63977.7,1266.2,24140.9
2014/03,2014,3,Ningxia,286.4,6442.9,118.8,2580.7
2014/03,2014,3,Qinghai,118.5,3085.2,45.6,1116.2
2014/03,2014,3,Shaanxi,2609.9,37156.1,977.8,14733.3
2014/03,2014,3,Shandong,8782.7,145354,3531.4,55802.8
2014/03,2014,3,Shanghai,27213.7,773539.8,10403.1,264375.3
2014/03,2014,3,Shanxi,1896.6,22080.7,924.9,8279.9
2014/03,2014,3,Sichuan,7212.7,88488.4,2787.3,34866.2
2014/03,2014,3,Tianjin,2606.7,55647.8,1098.2,22550.4
2014/03,2014,3,Tibet,105.7,3149.5,34.4,1032.5
2014/03,2014,3,Xinjiang,1256.8,22315.1,497.9,7750.6
2014/03,2014,3,Yunnan,2104.4,30944.9,971.1,11894.4
2014/03,2014,3,Zhejiang,41063.9,495687.5,17113.9,196374.5
2014/04,2014,4,Anhui,6102.7,83770.3,1707.5,22047.3
2014/04,2014,4,Beijing,30628.3,423030.1,7932.8,116378.6
2014/04,2014,4,Chongqing Province,3680.1,58515.7,978.3,15326.2
2014/04,2014,4,Fujian,17534.8,235428.7,5028,64672.6
2014/04,2014,4,Gansu,673,14260.2,181.6,3885.8
2014/04,2014,4,Guangdong,83369.2,1248062.4,25844.4,356982.2
2014/04,2014,4,Guangxi,2413.5,42657.9,693.1,11716.4
2014/04,2014,4,Guizhou,1311.6,27894.7,380.6,7811.1
2014/04,2014,4,Hainan,807.9,12540.9,159.5,3347.3
2014/04,2014,4,Hebei,8503.5,114489.7,2514.3,30817.2
2014/04,2014,4,Heilongjiang,2075.7,34998.5,563.8,9097.1
2014/04,2014,4,Henan,8095.4,114627.5,2221,31327.7
2014/04,2014,4,Hubei,8723.6,117214.3,2597.3,33020
2014/04,2014,4,Hunan,6630.2,77245.4,1723.3,20486.7
2014/04,2014,4,Inner Mongolia,1224.1,32964,341.1,8058.3
2014/04,2014,4,Jiangsu,38939.8,566901.2,10559.9,149557.4
2014/04,2014,4,Jiangxi,4572.4,53805.7,1228.8,13799.2
2014/04,2014,4,Jilin Province,1703.8,37314,470.5,9866.8
2014/04,2014,4,Liaoning,4516.4,87422.6,1273.9,23444.9
2014/04,2014,4,Ningxia,403.8,9107.9,117.4,2665
2014/04,2014,4,Qinghai,165,4230.9,46.5,1145.7
2014/04,2014,4,Shaanxi,3613.6,51219.5,1003.7,14063.4
2014/04,2014,4,Shandong,12133.9,196979.7,3351.2,51625.7
2014/04,2014,4,Shanghai,37433.1,1052956.5,10219.4,279416.7
2014/04,2014,4,Shanxi,2710.3,30458,813.7,8377.3
2014/04,2014,4,Sichuan,9999.7,124489,2787,36000.6
2014/04,2014,4,Tianjin,3559.3,74478.7,952.6,18830.9
2014/04,2014,4,Tibet,148.6,4311.8,42.9,1162.3
2014/04,2014,4,Xinjiang,1811.3,30016.1,554.5,7701
2014/04,2014,4,Yunnan,2909.9,42354.3,805.5,11409.4
2014/04,2014,4,Zhejiang,59387.6,693640.3,18323.7,197952.8
2014/05,2014,5,Anhui,7948.1,106356.4,1845.4,22586.1
2014/05,2014,5,Beijing,39427,546111.1,8798.7,123081
2014/05,2014,5,Chongqing Province,4803.2,73898.8,1123.1,15383.1
2014/05,2014,5,Fujian,23164.5,304582.5,5629.7,69153.8
2014/05,2014,5,Gansu,871.3,18515.4,198.3,4255.2
2014/05,2014,5,Guangdong,110104.7,1623014.1,26735.5,374951.7
2014/05,2014,5,Guangxi,3143.4,54869,729.9,12211.1
2014/05,2014,5,Guizhou,1698,35839.9,386.4,7945.2
2014/05,2014,5,Hainan,980,16215.6,172.1,3674.7
2014/05,2014,5,Hebei,11088.2,144995.6,2584.7,30505.9
2014/05,2014,5,Heilongjiang,2639.9,44189.5,564.2,9191
2014/05,2014,5,Henan,10452.7,147642.8,2357.3,33015.3
2014/05,2014,5,Hubei,11408.2,150174.7,2684.6,32960.4
2014/05,2014,5,Hunan,8412,97950.7,1781.8,20705.3
2014/05,2014,5,Inner Mongolia,1552.5,40509.5,328.4,7545.5
2014/05,2014,5,Jiangsu,50178.8,720530.7,11239,153629.5
2014/05,2014,5,Jiangxi,5823.8,68037.2,1251.4,14231.5
2014/05,2014,5,Jilin Province,2186.6,47325.6,482.8,10011.6
2014/05,2014,5,Liaoning,5816.9,110909.4,1300.5,23486.8
2014/05,2014,5,Ningxia,517.4,11732.3,113.6,2624.4
2014/05,2014,5,Qinghai,211.4,5421.9,46.4,1191
2014/05,2014,5,Shaanxi,4665.7,65870.1,1052.1,14650.6
2014/05,2014,5,Shandong,15756.4,253082.9,3622.5,56103.2
2014/05,2014,5,Shanghai,48947.7,1369097.4,11514.6,316140.9
2014/05,2014,5,Shanxi,3499.4,38506.3,789.1,8048.3
2014/05,2014,5,Sichuan,12621.1,161297,2621.4,36808
2014/05,2014,5,Tianjin,4487.7,93682.2,928.4,19203.5
2014/05,2014,5,Tibet,190.8,5556.3,42.2,1244.5
2014/05,2014,5,Xinjiang,2162.7,37684.4,351.4,7668.3
2014/05,2014,5,Yunnan,3528.6,54445.7,618.7,12091.4
2014/05,2014,5,Zhejiang,79127.8,902831.5,19740.2,209191.2
2014/06,2014,6,Anhui,9828.9,128914.2,1880.8,22557.8
2014/06,2014,6,Beijing,51513,663708,12086,117596.9
2014/06,2014,6,Chongqing Province,5991,90198.3,1187.8,16299.5
2014/06,2014,6,Fujian,28412.4,370320.6,5247.9,65738.1
2014/06,2014,6,Gansu,1061.2,22507.5,189.9,3992.1
2014/06,2014,6,Guangdong,137109.4,1992547.4,27004.7,369533.3
2014/06,2014,6,Guangxi,3881.3,67450.6,737.9,12581.6
2014/06,2014,6,Guizhou,2087,43626.6,389,7786.7
2014/06,2014,6,Hainan,1143.6,19608.8,163.6,3393.2
2014/06,2014,6,Hebei,13767.2,178147.8,2679,33152.2
2014/06,2014,6,Heilongjiang,3279.1,54093.5,639.2,9904
2014/06,2014,6,Henan,12702.2,179607.4,2249.5,31964.6
2014/06,2014,6,Hubei,14047.2,184464.1,2639,34289.4
2014/06,2014,6,Hunan,10175,118999.8,1763,21049.1
2014/06,2014,6,Inner Mongolia,1878.2,48202.3,325.7,7692.8
2014/06,2014,6,Jiangsu,61364.4,875652.3,11185.6,155121.6
2014/06,2014,6,Jiangxi,7082.3,82147.1,1258.5,14109.9
2014/06,2014,6,Jilin Province,2685.9,57553.5,499.3,10227.9
2014/06,2014,6,Liaoning,7213.3,135821.5,1396.4,24912.1
2014/06,2014,6,Ningxia,630.8,14559.3,113.4,2827
2014/06,2014,6,Qinghai,255.5,6669.4,44.1,1247.5
2014/06,2014,6,Shaanxi,5838.8,81429.1,1173.1,15559
2014/06,2014,6,Shandong,19285.7,307416.6,3529.3,54333.7
2014/06,2014,6,Shanghai,58738.2,1650701.7,9790.5,281604.3
2014/06,2014,6,Shanxi,4228.3,46596.1,728.9,8089.8
2014/06,2014,6,Sichuan,15447.6,198225.2,2826.5,36928.2
2014/06,2014,6,Tianjin,5423.2,113655.8,935.5,19973.6
2014/06,2014,6,Tibet,240.7,6885,49.9,1328.7
2014/06,2014,6,Xinjiang,2666.9,45022.1,504.2,7337.7
2014/06,2014,6,Yunnan,4160.4,66576.2,631.8,12130.5
2014/06,2014,6,Zhejiang,98203.9,1123558.1,19076.1,220726.6
2014/07,2014,7,Anhui,11679.6,151087.9,1850.7,22173.7
2014/07,2014,7,Beijing,60745.2,790112.6,9232.2,126404.6
2014/07,2014,7,Chongqing Province,7209.4,106768.1,1218.4,16569.8
2014/07,2014,7,Fujian,33574.1,434171.1,5161.7,63850.5
2014/07,2014,7,Gansu,1252.4,26328.5,191.2,3821
2014/07,2014,7,Guangdong,164765.9,2373086.1,27656.5,380538.7
2014/07,2014,7,Guangxi,4693.7,81079.4,812.4,13628.8
2014/07,2014,7,Guizhou,2476.5,51160.5,389.5,7533.9
2014/07,2014,7,Hainan,1300.5,22793.7,156.9,3184.9
2014/07,2014,7,Hebei,16485.7,210956.6,2718.5,32808.8
2014/07,2014,7,Heilongjiang,3795.1,63719,516,9625.5
2014/07,2014,7,Henan,14897.7,210736.2,2195.5,31128.8
2014/07,2014,7,Hubei,16764.3,216426.6,2717.1,31962.5
2014/07,2014,7,Hunan,11890.7,139010.5,1715.7,20010.7
2014/07,2014,7,Inner Mongolia,2222.2,56068.4,344,7866.1
2014/07,2014,7,Jiangsu,72449.8,1030129,11085.4,154476.7
2014/07,2014,7,Jiangxi,8338.9,96252.5,1256.6,14105.4
2014/07,2014,7,Jilin Province,3227.7,68127,541.8,10573.5
2014/07,2014,7,Liaoning,8639.4,159616.1,1426.1,23794.6
2014/07,2014,7,Ningxia,742.1,17010.3,111.3,2451
2014/07,2014,7,Qinghai,304,7940.1,48.5,1270.7
2014/07,2014,7,Shaanxi,7419,95908.6,1580.2,14479.5
2014/07,2014,7,Shandong,22834.3,361402.9,3548.6,53986.3
2014/07,2014,7,Shanghai,68630.4,1930115.1,9892.2,279413.4
2014/07,2014,7,Shanxi,4853.4,54145.4,625.1,7549.3
2014/07,2014,7,Sichuan,18021.9,234703.8,2574.3,36478.6
2014/07,2014,7,Tianjin,6571.6,137246.8,1148.4,23591
2014/07,2014,7,Tibet,276.7,8361.1,36,1476.1
2014/07,2014,7,Xinjiang,3108.3,52372.3,441.4,7350.2
2014/07,2014,7,Yunnan,4812.1,78314,651.7,11737.8
2014/07,2014,7,Zhejiang,117605.3,1347382.6,19401.4,223824.5
2014/08,2014,8,Anhui,13634.1,174375.2,1954.5,23287.3
2014/08,2014,8,Beijing,69774.3,916450,9029.1,126337.4
2014/08,2014,8,Chongqing Province,8370.6,123977.3,1161.2,17209.2
2014/08,2014,8,Fujian,38713.8,498853.2,5139.7,64682.1
2014/08,2014,8,Gansu,1584.9,30641.3,332.5,4312.8
2014/08,2014,8,Guangdong,193679.1,2770475.8,28913.2,397389.7
2014/08,2014,8,Guangxi,5477.3,94283.7,783.6,13204.3
2014/08,2014,8,Guizhou,2872.9,59389.8,396.4,8229.3
2014/08,2014,8,Hainan,1460.3,26029.8,159.8,3236.1
2014/08,2014,8,Hebei,19575.6,246901.8,3089.9,35945.2
2014/08,2014,8,Heilongjiang,4332,73709,536.9,9990
2014/08,2014,8,Henan,17234.1,243695.7,2336.4,32959.5
2014/08,2014,8,Hubei,19592.8,248945.2,2828.5,32518.6
2014/08,2014,8,Hunan,13684.5,160294.1,1793.8,21283.6
2014/08,2014,8,Inner Mongolia,2589.6,64458.9,367.4,8390.5
2014/08,2014,8,Jiangsu,83937.2,1186187.1,11487.4,156058.1
2014/08,2014,8,Jiangxi,9659.3,111185.7,1320.4,14933.2
2014/08,2014,8,Jilin Province,4025.3,78610.8,797.6,10483.8
2014/08,2014,8,Liaoning,10041.7,185083.7,1402.3,25467.6
2014/08,2014,8,Ningxia,866.2,19646.8,124.1,2636.5
2014/08,2014,8,Qinghai,352.3,9341.9,48.3,1401.8
2014/08,2014,8,Shaanxi,8498.9,110766,1079.9,14857.4
2014/08,2014,8,Shandong,26509,416423.1,3674.7,55020.2
2014/08,2014,8,Shanghai,78741.7,2228918.3,10111.3,298803.2
2014/08,2014,8,Shanxi,5910.6,62284.8,1057.2,8139.4
2014/08,2014,8,Sichuan,20870.8,272202.7,2848.9,37498.9
2014/08,2014,8,Tianjin,7589.2,158838.6,1017.6,21591.8
2014/08,2014,8,Tibet,315.5,10026.9,38.8,1665.8
2014/08,2014,8,Xinjiang,3632.9,60684.5,524.6,8312.2
2014/08,2014,8,Yunnan,5495.5,91519.3,683.4,13205.3
2014/08,2014,8,Zhejiang,136616.7,1569361.1,19011.4,221978.5
2014/09,2014,9,Anhui,15712.4,199432.3,2078.3,25057.1
2014/09,2014,9,Beijing,79684.2,1041612.8,9909.9,125162.8
2014/09,2014,9,Chongqing Province,9631.6,141281.7,1261,17304.4
2014/09,2014,9,Fujian,44405.6,568545.4,5691.8,69692.2
2014/09,2014,9,Gansu,1802.4,35660,217.5,5018.7
2014/09,2014,9,Guangdong,225243,3185324.7,31563.9,414848.9
2014/09,2014,9,Guangxi,6288.6,108089.5,811.3,13805.8
2014/09,2014,9,Guizhou,3259.9,67517.1,387,8127.3
2014/09,2014,9,Hainan,1624.5,29567.7,164.2,3537.9
2014/09,2014,9,Hebei,22630.5,282998.5,3054.9,36096.7
2014/09,2014,9,Heilongjiang,4899.7,84651.9,567.7,10942.9
2014/09,2014,9,Henan,19908.1,279330.5,2674,35634.8
2014/09,2014,9,Hubei,22657.3,286677.5,3064.5,37732.3
2014/09,2014,9,Hunan,15653.4,181970.2,1968.9,21676.1
2014/09,2014,9,Inner Mongolia,2976.4,73544.5,386.8,9085.6
2014/09,2014,9,Jiangsu,96290.8,1353361.2,12353.6,167174.1
2014/09,2014,9,Jiangxi,11045.9,126988.9,1386.6,15803.2
